Date;P
2001011205;0
2001011206;0
2001011207;0
2001011208;0
2001011209;0
2001011210;0
2001011211;0
2001011212;0
2001011213;0
2001011214;0
2001011215;0
2001011216;0
2001011217;0
2001011218;0
2001011219;0
2001011220;0
2001011221;0
2001011222;0
2001011223;0
2001011224;0
2001011301;0
2001011302;0
2001011303;0
2001011304;0
2001011305;0
2001011306;0
2001011307;0
2001011308;0
2001011309;0
2001011310;0
2001011311;0
2001011312;0
2001011313;0
2001011314;0
2001011315;0
2001011316;0
2001011317;0
2001011318;0
2001011319;0
2001011320;0
2001011321;0
2001011322;0
2001011323;0
2001011324;0
2001011401;0
2001011402;0
2001011403;0
2001011404;0
2001011405;0
2001011406;0
2001011407;0
2001011408;0
2001011409;0
2001011410;0
2001011411;0
2001011412;0
2001011413;0
2001011414;0
2001011415;0
2001011416;0
2001011417;0
2001011418;0
2001011419;0
2001011420;0
2001011421;0
2001011422;0
2001011423;0
2001011424;0
2001011501;0
2001011502;0
2001011503;0
2001011504;0
2001011505;0
2001011506;0
2001011507;0
2001011508;0
2001011509;0
2001011510;0
2001011511;0
2001011512;0
2001011513;0
2001011514;0
2001011515;0
2001011516;0
2001011517;0
2001011518;0
2001011519;0
2001011520;0
2001011521;0
2001011522;0
2001011523;0
2001011524;0
2001011601;0
2001011602;0
2001011603;0
2001011604;0
2001011605;0
2001011606;0
2001011607;0
2001011608;0
2001011609;0
2001011610;0
2001011611;0
2001011612;0
2001011613;0
2001011614;0
2001011615;0
2001011616;0
2001011617;0
2001011618;0
2001011619;0
2001011620;0
2001011621;0
2001011622;0
2001011623;0
2001011624;0
2001011701;0
2001011702;0
2001011703;0
2001011704;0
2001011705;0
2001011706;0
2001011707;0
2001011708;0
2001011709;0
2001011710;0
2001011711;0
2001011712;0
2001011713;0
2001011714;0
2001011715;0
2001011716;0
2001011717;0
2001011718;0
2001011719;0
2001011720;0
2001011721;0
2001011722;0
2001011723;0
2001011724;0
2001011801;0
2001011802;0
2001011803;0
2001011804;0
2001011805;0
2001011806;0
2001011807;0
2001011808;0
2001011809;0
2001011810;0
2001011811;0
2001011812;0
2001011813;0
2001011814;0
2001011815;0
2001011816;0
2001011817;0
2001011818;0
2001011819;0
2001011820;0
2001011821;0
2001011822;0
2001011823;0
2001011824;0
2001011901;0
2001011902;0
2001011903;0
2001011904;0
2001011905;0
2001011906;0
2001011907;0
2001011908;0
2001011909;0
2001011910;0
2001011911;0
2001011912;0
2001011913;0.2
2001011914;0
2001011915;0
2001011916;0
2001011917;0
2001011918;0
2001011919;0
2001011920;0
2001011921;0
2001011922;0
2001011923;0.1
2001011924;0
2001012001;0
2001012002;0
2001012003;0
2001012004;0
2001012005;0
2001012006;0
2001012007;0
2001012008;0
2001012009;0
2001012010;0
2001012011;0
2001012012;0
2001012013;0
2001012014;0
2001012015;0
2001012016;0
2001012017;0
2001012018;0
2001012019;0
2001012020;0
2001012021;0.4
2001012022;0.5
2001012023;0.1
2001012024;0
2001012101;0
2001012102;0
2001012103;0
2001012104;0
2001012105;0
2001012106;0
2001012107;0
2001012108;0
2001012109;0
2001012110;0
2001012111;0
2001012112;0
2001012113;0
2001012114;0
2001012115;0
2001012116;0
2001012117;0
2001012118;0
2001012119;0
2001012120;0
2001012121;0.4
2001012122;0.7
2001012123;0.9
2001012124;0.8
2001012201;0.8
2001012202;0.9
2001012203;0.5
2001012204;0
2001012205;0
2001012206;0
2001012207;0
2001012208;0
2001012209;0.1
2001012210;0
2001012211;0
2001012212;0
2001012213;0.1
2001012214;0
2001012215;0.1
2001012216;0
2001012217;0
2001012218;0
2001012219;0
2001012220;0
2001012221;0
2001012222;0
2001012223;0.4
2001012224;0.4
2001012301;0
2001012302;0
2001012303;0
2001012304;0
2001012305;0
2001012306;0.2
2001012307;0.1
2001012308;0
2001012309;0
2001012310;0
2001012311;0
2001012312;0
2001012313;0
2001012314;0
2001012315;0
2001012316;0
2001012317;0
2001012318;0.6
2001012319;0.5
2001012320;0.5
2001012321;0
2001012322;0
2001012323;0
2001012324;0
2001012401;0
2001012402;0.2
2001012403;0.1
2001012404;0
2001012405;0
2001012406;0
2001012407;0
2001012408;6.2
2001012409;0.5
2001012410;0
2001012411;0
2001012412;0
2001012413;0
2001012414;0
2001012415;0
2001012416;0
2001012417;0
2001012418;0
2001012419;0
2001012420;0
2001012421;0
2001012422;0
2001012423;0
2001012424;0
2001012501;0
2001012502;0
2001012503;0
2001012504;0
2001012505;0
2001012506;0
2001012507;0
2001012508;0
2001012509;0
2001012510;0
2001012511;0
2001012512;0.1
2001012513;0
2001012514;0.1
2001012515;0.4
2001012516;1.2
2001012517;0.4
2001012518;0
2001012519;0
2001012520;0
2001012521;0
2001012522;0
2001012523;0
2001012524;0
2001012601;0
2001012602;0
2001012603;0
2001012604;0
2001012605;0
2001012606;0
2001012607;0
2001012608;0
2001012609;0
2001012610;0
2001012611;0
2001012612;0
2001012613;0
2001012614;0.6
2001012615;0.1
2001012616;0.5
2001012617;0
2001012618;0
2001012619;0
2001012620;0
2001012621;0
2001012622;0
2001012623;0
2001012624;0
2001012701;0
2001012702;0
2001012703;0
2001012704;0
2001012705;0
2001012706;0
2001012707;0.8
2001012708;0.8
2001012709;0.8
2001012710;0.2
2001012711;0.5
2001012712;0.1
2001012713;0.5
2001012714;0.8
2001012715;0.7
2001012716;0.3
2001012717;0
2001012718;0
2001012719;0
2001012720;0
2001012721;0
2001012722;0
2001012723;0
2001012724;0
2001012801;0
2001012802;0
2001012803;0
2001012804;0
2001012805;0
2001012806;0
2001012807;0
2001012808;0
2001012809;0
2001012810;0
2001012811;0
2001012812;0
2001012813;0
2001012814;0
2001012815;0.1
2001012816;0.1
2001012817;0
2001012818;0
2001012819;0
2001012820;0
2001012821;0
2001012822;0
2001012823;0
2001012824;0
2001012901;0
2001012902;0
2001012903;0
2001012904;0
2001012905;0
2001012906;0
2001012907;0
2001012908;0
2001012909;0
2001012910;0
2001012911;0
2001012912;0
2001012913;0
2001012914;0
2001012915;0
2001012916;0
2001012917;0
2001012918;0
2001012919;0
2001012920;0
2001012921;0
2001012922;0
2001012923;0
2001012924;0
2001013001;0
2001013002;0
2001013003;0
2001013004;0
2001013005;0
2001013006;0
2001013007;0
2001013008;0
2001013009;0
2001013010;0
2001013011;0
2001013012;0
2001013013;0
2001013014;0
2001013015;0
2001013016;0
2001013017;0
2001013018;0
2001013019;0
2001013020;0
2001013021;0
2001013022;0
2001013023;0
2001013024;0
2001013101;0
2001013102;0
2001013103;0
2001013104;0
2001013105;0
2001013106;0
2001013107;0
2001013108;0
2001013109;0
2001013110;0
2001013111;0
2001013112;0
2001013113;0
2001013114;0
2001013115;0
2001013116;0
2001013117;0
2001013118;0
2001013119;0
2001013120;0
2001013121;0
2001013122;0
2001013123;0
2001013124;0
2001020101;0
2001020102;0
2001020103;0
2001020104;0
2001020105;0
2001020106;0
2001020107;0.2
2001020108;0.1
2001020109;0
2001020110;0
2001020111;0.2
2001020112;0
2001020113;0
2001020114;0
2001020115;0
2001020116;0
2001020117;0
2001020118;0
2001020119;0
2001020120;0
2001020121;0
2001020122;0
2001020123;0
2001020124;0
2001020201;0
2001020202;0
2001020203;0
2001020204;0
2001020205;0.3
2001020206;0
2001020207;0
2001020208;0
2001020209;0.5
2001020210;0.6
2001020211;0.5
2001020212;0.3
2001020213;0.1
2001020214;0.1
2001020215;0.3
2001020216;0.6
2001020217;0.5
2001020218;0.3
2001020219;0.3
2001020220;0.2
2001020221;0.2
2001020222;0.1
2001020223;0
2001020224;0
2001020301;0
2001020302;0
2001020303;0
2001020304;0
2001020305;0
2001020306;0.4
2001020307;0.4
2001020308;0.5
2001020309;0.6
2001020310;0.2
2001020311;0.3
2001020312;0.8
2001020313;0.6
2001020314;0.3
2001020315;0.3
2001020316;0.6
2001020317;0.3
2001020318;0.3
2001020319;0.3
2001020320;0.3
2001020321;0.1
2001020322;0
2001020323;0
2001020324;0.1
2001020401;0
2001020402;0
2001020403;0.5
2001020404;0.2
2001020405;0
2001020406;0
2001020407;0.1
2001020408;0.5
2001020409;0.4
2001020410;0.4
2001020411;0.9
2001020412;0.7
2001020413;0.5
2001020414;0.9
2001020415;0.8
2001020416;1.5
2001020417;2.2
2001020418;1.9
2001020419;1.4
2001020420;1.2
2001020421;1.5
2001020422;0.3
2001020423;0
2001020424;0.1
2001020501;0
2001020502;0
2001020503;0
2001020504;0.2
2001020505;0.5
2001020506;0.3
2001020507;0
2001020508;0.5
2001020509;0.2
2001020510;0.1
2001020511;0
2001020512;0
2001020513;0
2001020514;0
2001020515;0
2001020516;0
2001020517;0
2001020518;0
2001020519;0.2
2001020520;0.4
2001020521;0.1
2001020522;0
2001020523;0
2001020524;0
2001020601;0
2001020602;0
2001020603;1
2001020604;0.9
2001020605;0.5
2001020606;0
2001020607;0
2001020608;0.1
2001020609;1.1
2001020610;0.3
2001020611;0.2
2001020612;0.2
2001020613;0.2
2001020614;0
2001020615;0
2001020616;0
2001020617;0
2001020618;0
2001020619;0.4
2001020620;0
2001020621;0
2001020622;0
2001020623;0
2001020624;0
2001020701;0
2001020702;0
2001020703;0
2001020704;0.2
2001020705;0.4
2001020706;0.2
2001020707;0.1
2001020708;0
2001020709;0
2001020710;0
2001020711;0
2001020712;0
2001020713;0
2001020714;0
2001020715;0
2001020716;0
2001020717;0
2001020718;0
2001020719;0
2001020720;0
2001020721;1
2001020722;0.4
2001020723;0.1
2001020724;1
2001020801;0.7
2001020802;0.5
2001020803;0.2
2001020804;0.8
2001020805;0
2001020806;0
2001020807;0
2001020808;0
2001020809;0
2001020810;0
2001020811;0
2001020812;0
2001020813;0
2001020814;0
2001020815;0
2001020816;0.1
2001020817;0
2001020818;0
2001020819;0
2001020820;0
2001020821;0.9
2001020822;0.3
2001020823;0.3
2001020824;1.6
2001020901;0.7
2001020902;0.7
2001020903;0.4
2001020904;0
2001020905;0
2001020906;0
2001020907;0
2001020908;0
2001020909;0
2001020910;0
2001020911;0
2001020912;0
2001020913;0
2001020914;0
2001020915;0
2001020916;0
2001020917;0
2001020918;0
2001020919;0
2001020920;0
2001020921;0
2001020922;0
2001020923;0
2001020924;0
2001021001;0
2001021002;0
2001021003;0
2001021004;0
2001021005;0
2001021006;0
2001021007;0
2001021008;0
2001021009;0
2001021010;0
2001021011;0
2001021012;0
2001021013;0
2001021014;0
2001021015;0
2001021016;0
2001021017;0
2001021018;0
2001021019;0
2001021020;0
2001021021;0
2001021022;0
2001021023;0.1
2001021024;0
2001021101;0.1
2001021102;0.3
2001021103;0
2001021104;0
2001021105;0
2001021106;0
2001021107;0
2001021108;0
2001021109;0
2001021110;0
2001021111;0
2001021112;0
2001021113;0
2001021114;0
2001021115;0
2001021116;0
2001021117;0
2001021118;0
2001021119;0
2001021120;0
2001021121;0
2001021122;0
2001021123;0
2001021124;0
2001021201;0
2001021202;0
2001021203;0
2001021204;0
2001021205;0
2001021206;0
2001021207;0
2001021208;0
2001021209;0
2001021210;0
2001021211;0
2001021212;0
2001021213;0
2001021214;0
2001021215;0
2001021216;0
2001021217;1
2001021218;0.9
2001021219;0.4
2001021220;0
2001021221;0.1
2001021222;0
2001021223;0
2001021224;0
2001021301;0
2001021302;0
2001021303;0
2001021304;0
2001021305;0
2001021306;0
2001021307;0
2001021308;0
2001021309;0
2001021310;0
2001021311;0
2001021312;0
2001021313;0
2001021314;0
2001021315;0
2001021316;0
2001021317;0
2001021318;0
2001021319;0
2001021320;0
2001021321;0
2001021322;0
2001021323;0
2001021324;0
2001021401;0
2001021402;0
2001021403;0
2001021404;0
2001021405;0
2001021406;0
2001021407;0
2001021408;0
2001021409;0
2001021410;0
2001021411;0
2001021412;0
2001021413;0
2001021414;0
2001021415;0
2001021416;0
2001021417;0
2001021418;0
2001021419;0
2001021420;0
2001021421;0
2001021422;0
2001021423;0
2001021424;0
2001021501;0
2001021502;0
2001021503;0
2001021504;0
2001021505;0
2001021506;0
2001021507;0
2001021508;0
2001021509;0
2001021510;0
2001021511;0
2001021512;0
2001021513;0
2001021514;0
2001021515;0
2001021516;0
2001021517;0
2001021518;0
2001021519;0
2001021520;0
2001021521;0
2001021522;0
2001021523;0
2001021524;0
2001021601;0
2001021602;0
2001021603;0
2001021604;0
2001021605;0
2001021606;0
2001021607;0
2001021608;0
2001021609;0
2001021610;0
2001021611;0
2001021612;0
2001021613;0
2001021614;0
2001021615;0
2001021616;0
2001021617;0.1
2001021618;0.2
2001021619;0.9
2001021620;1.7
2001021621;0.6
2001021622;0.3
2001021623;0.1
2001021624;0.2
2001021701;0
2001021702;0
2001021703;0
2001021704;0
2001021705;0
2001021706;0
2001021707;0
2001021708;0
2001021709;0
2001021710;0
2001021711;0
2001021712;0
2001021713;0
2001021714;0
2001021715;0
2001021716;0
2001021717;0
2001021718;0
2001021719;0
2001021720;0
2001021721;0
2001021722;0
2001021723;0
2001021724;0
2001021801;0
2001021802;0
2001021803;0
2001021804;0
2001021805;0
2001021806;0
2001021807;0
2001021808;0
2001021809;0
2001021810;0
2001021811;0
2001021812;0
2001021813;0
2001021814;0
2001021815;0
2001021816;0
2001021817;0
2001021818;0
2001021819;0
2001021820;0
2001021821;0
2001021822;0
2001021823;0
2001021824;0
2001021901;0
2001021902;0
2001021903;0
2001021904;0
2001021905;0
2001021906;0
2001021907;0
2001021908;0
2001021909;0
2001021910;0
2001021911;0
2001021912;0
2001021913;0
2001021914;0
2001021915;0
2001021916;0
2001021917;0
2001021918;0
2001021919;0
2001021920;0.1
2001021921;0.1
2001021922;0.5
2001021923;0.1
2001021924;0
2001022001;0
2001022002;0
2001022003;0
2001022004;0
2001022005;0
2001022006;0
2001022007;0
2001022008;0
2001022009;0
2001022010;0
2001022011;0
2001022012;0
2001022013;0
2001022014;0
2001022015;0
2001022016;0
2001022017;0
2001022018;0
2001022019;0
2001022020;0
2001022021;0
2001022022;0
2001022023;0
2001022024;0
2001022101;0
2001022102;0
2001022103;0
2001022104;0
2001022105;0
2001022106;0
2001022107;0.1
2001022108;0.3
2001022109;0.4
2001022110;0.4
2001022111;0
2001022112;0
2001022113;0
2001022114;0
2001022115;0
2001022116;0
2001022117;0
2001022118;0
2001022119;0
2001022120;0
2001022121;0
2001022122;0
2001022123;0
2001022124;0
2001022201;0
2001022202;0
2001022203;0
2001022204;0
2001022205;0
2001022206;0
2001022207;0
2001022208;0
2001022209;0
2001022210;0
2001022211;0
2001022212;0
2001022213;0.1
2001022214;0.1
2001022215;0.1
2001022216;0
2001022217;0.9
2001022218;0.5
2001022219;0.9
2001022220;0.1
2001022221;0
2001022222;0
2001022223;0
2001022224;0
2001022301;0
2001022302;0.4
2001022303;0.3
2001022304;0
2001022305;0
2001022306;0
2001022307;0
2001022308;0
2001022309;0
2001022310;0
2001022311;0
2001022312;0
2001022313;0
2001022314;0
2001022315;0
2001022316;0
2001022317;0
2001022318;0
2001022319;0
2001022320;0
2001022321;0
2001022322;0
2001022323;0
2001022324;0
2001022401;0
2001022402;0.3
2001022403;0.9
2001022404;0.8
2001022405;0
2001022406;0
2001022407;0
2001022408;0
2001022409;0
2001022410;0
2001022411;0
2001022412;0
2001022413;0
2001022414;0
2001022415;0
2001022416;0
2001022417;0
2001022418;0
2001022419;0
2001022420;0
2001022421;0
2001022422;0
2001022423;0
2001022424;0
2001022501;0
2001022502;0
2001022503;0
2001022504;0
2001022505;0
2001022506;0
2001022507;0
2001022508;0
2001022509;0
2001022510;0
2001022511;0
2001022512;0
2001022513;0
2001022514;0
2001022515;0
2001022516;0
2001022517;0
2001022518;0
2001022519;0
2001022520;0
2001022521;0
2001022522;0.9
2001022523;0
2001022524;0.1
2001022601;0
2001022602;0
2001022603;0
2001022604;0
2001022605;0
2001022606;0
2001022607;0
2001022608;0
2001022609;0
2001022610;0
2001022611;0
2001022612;0
2001022613;0
2001022614;0
2001022615;0
2001022616;0
2001022617;0
2001022618;0
2001022619;0
2001022620;0
2001022621;0
2001022622;0
2001022623;0
2001022624;0
2001022701;0
2001022702;0
2001022703;0
2001022704;0
2001022705;0
2001022706;0
2001022707;0
2001022708;0
2001022709;0
2001022710;0
2001022711;0
2001022712;0
2001022713;0
2001022714;0
2001022715;0
2001022716;0
2001022717;0
2001022718;0
2001022719;0
2001022720;0
2001022721;0
2001022722;0
2001022723;0
2001022724;0
2001022801;0
2001022802;0
2001022803;0
2001022804;0
2001022805;0
2001022806;0
2001022807;0
2001022808;0
2001022809;0
2001022810;0
2001022811;0
2001022812;0
2001022813;0
2001022814;0
2001022815;0
2001022816;0
2001022817;0
2001022818;0
2001022819;0
2001022820;0
2001022821;0
2001022822;0
2001022823;0
2001022824;0
2001030101;0
2001030102;0
2001030103;0
2001030104;0.2
2001030105;0.2
2001030106;0.4
2001030107;0.2
2001030108;0
2001030109;0
2001030110;0
2001030111;0
2001030112;0
2001030113;0
2001030114;1.4
2001030115;0.5
2001030116;0.1
2001030117;0.3
2001030118;0.2
2001030119;0.1
2001030120;0
2001030121;0
2001030122;0
2001030123;0
2001030124;0
2001030201;0
2001030202;0
2001030203;0
2001030204;0
2001030205;0
2001030206;0
2001030207;0
2001030208;0
2001030209;0
2001030210;0
2001030211;0
2001030212;0
2001030213;0
2001030214;0
2001030215;0
2001030216;0
2001030217;0
2001030218;0
2001030219;0
2001030220;0
2001030221;0
2001030222;0
2001030223;0
2001030224;0
2001030301;0
2001030302;0
2001030303;0
2001030304;0
2001030305;0
2001030306;0
2001030307;0
2001030308;0
2001030309;0
2001030310;0
2001030311;0
2001030312;0
2001030313;0
2001030314;0
2001030315;0
2001030316;0
2001030317;0
2001030318;0
2001030319;0
2001030320;0
2001030321;0
2001030322;0
2001030323;0
2001030324;0
2001030401;0
2001030402;0
2001030403;0
2001030404;0
2001030405;0
2001030406;0
2001030407;0
2001030408;0
2001030409;0
2001030410;0
2001030411;0
2001030412;0
2001030413;0
2001030414;0
2001030415;0
2001030416;0
2001030417;0
2001030418;0
2001030419;0
2001030420;0
2001030421;0
2001030422;0
2001030423;0
2001030424;0
2001030501;0
2001030502;0
2001030503;0
2001030504;0
2001030505;0
2001030506;0
2001030507;0
2001030508;0
2001030509;0
2001030510;0
2001030511;0
2001030512;0
2001030513;0
2001030514;0
2001030515;0
2001030516;0
2001030517;0
2001030518;0
2001030519;0
2001030520;0
2001030521;0
2001030522;0
2001030523;0
2001030524;0
2001030601;0
2001030602;0
2001030603;0
2001030604;0
2001030605;0
2001030606;0
2001030607;0
2001030608;0
2001030609;0
2001030610;0
2001030611;0
2001030612;0
2001030613;0
2001030614;0
2001030615;0
2001030616;0
2001030617;0
2001030618;0
2001030619;0
2001030620;0
2001030621;0
2001030622;0
2001030623;0
2001030624;0
2001030701;0
2001030702;0
2001030703;0
2001030704;0
2001030705;0
2001030706;0
2001030707;0
2001030708;0.2
2001030709;1.2
2001030710;0.4
2001030711;0
2001030712;0
2001030713;0
2001030714;0
2001030715;0
2001030716;0
2001030717;0
2001030718;0
2001030719;0
2001030720;0
2001030721;0
2001030722;0
2001030723;0
2001030724;0
2001030801;0
2001030802;0
2001030803;0
2001030804;0
2001030805;0
2001030806;0
2001030807;0
2001030808;0
2001030809;0
2001030810;0
2001030811;0
2001030812;0
2001030813;0.1
2001030814;0
2001030815;0
2001030816;0.7
2001030817;0.2
2001030818;0
2001030819;0
2001030820;0
2001030821;0
2001030822;0
2001030823;0
2001030824;0
2001030901;0
2001030902;0
2001030903;0
2001030904;0
2001030905;0
2001030906;0
2001030907;0.8
2001030908;0
2001030909;0
2001030910;0
2001030911;0
2001030912;0
2001030913;0
2001030914;0
2001030915;0
2001030916;0
2001030917;0
2001030918;0
2001030919;0.3
2001030920;1.2
2001030921;0
2001030922;0
2001030923;0
2001030924;0
2001031001;0
2001031002;0
2001031003;0
2001031004;0
2001031005;0
2001031006;0
2001031007;0.3
2001031008;0
2001031009;0
2001031010;0
2001031011;0
2001031012;0.5
2001031013;0
2001031014;0
2001031015;0.3
2001031016;0.5
2001031017;0
2001031018;0
2001031019;0.7
2001031020;1.6
2001031021;0.8
2001031022;0.4
2001031023;0.6
2001031024;0.2
2001031101;0.6
2001031102;0
2001031103;0
2001031104;0.1
2001031105;0
2001031106;0
2001031107;0
2001031108;0
2001031109;0
2001031110;0
2001031111;0
2001031112;0
2001031113;0
2001031114;0
2001031115;0
2001031116;0
2001031117;0
2001031118;0
2001031119;0
2001031120;0.1
2001031121;1.2
2001031122;1
2001031123;0
2001031124;0
2001031201;0
2001031202;0.1
2001031203;0
2001031204;0
2001031205;0
2001031206;0
2001031207;0
2001031208;0.2
2001031209;0
2001031210;0
2001031211;0
2001031212;0
2001031213;0
2001031214;0
2001031215;0
2001031216;0
2001031217;0
2001031218;0
2001031219;0
2001031220;0
2001031221;0
2001031222;0
2001031223;0
2001031224;0
2001031301;1.1
2001031302;0
2001031303;0
2001031304;0
2001031305;0
2001031306;0
2001031307;0
2001031308;0
2001031309;0
2001031310;0.1
2001031311;0.1
2001031312;0.2
2001031313;0.4
2001031314;0.5
2001031315;0
2001031316;0
2001031317;0.2
2001031318;0
2001031319;0
2001031320;0
2001031321;0
2001031322;0
2001031323;0
2001031324;0
2001031401;0
2001031402;0
2001031403;0
2001031404;0
2001031405;0
2001031406;0
2001031407;0
2001031408;0
2001031409;0
2001031410;0
2001031411;0
2001031412;0
2001031413;0
2001031414;0
2001031415;0
2001031416;0
2001031417;0
2001031418;0
2001031419;0
2001031420;0
2001031421;0
2001031422;0
2001031423;0
2001031424;0
2001031501;0
2001031502;0
2001031503;0
2001031504;0
2001031505;0
2001031506;0
2001031507;0
2001031508;0
2001031509;0
2001031510;0
2001031511;0
2001031512;0
2001031513;0
2001031514;0
2001031515;0
2001031516;0
2001031517;0
2001031518;0
2001031519;0
2001031520;0
2001031521;0
2001031522;0
2001031523;0
2001031524;0
2001031601;0
2001031602;0.4
2001031603;0.3
2001031604;0
2001031605;0
2001031606;0
2001031607;0
2001031608;0
2001031609;0
2001031610;0
2001031611;0
2001031612;0
2001031613;0
2001031614;0
2001031615;0
2001031616;0
2001031617;0
2001031618;0
2001031619;0
2001031620;0
2001031621;0
2001031622;0
2001031623;0
2001031624;0
2001031701;0
2001031702;0
2001031703;0
2001031704;0
2001031705;0
2001031706;0
2001031707;0
2001031708;0
2001031709;0
2001031710;0
2001031711;0
2001031712;0
2001031713;0
2001031714;0
2001031715;0.1
2001031716;0
2001031717;0
2001031718;0
2001031719;0
2001031720;0
2001031721;0
2001031722;0
2001031723;0
2001031724;0
2001031801;0
2001031802;0
2001031803;0
2001031804;0.6
2001031805;1.3
2001031806;1.2
2001031807;0.9
2001031808;0.9
2001031809;0.3
2001031810;0.3
2001031811;0
2001031812;0
2001031813;0
2001031814;0
2001031815;0.6
2001031816;1.3
2001031817;0.8
2001031818;1.6
2001031819;0.5
2001031820;1.6
2001031821;3
2001031822;1.7
2001031823;1.6
2001031824;0.9
2001031901;0.2
2001031902;0
2001031903;0
2001031904;0.5
2001031905;0.8
2001031906;0.7
2001031907;0.7
2001031908;0.8
2001031909;0
2001031910;0
2001031911;0
2001031912;0
2001031913;0
2001031914;0
2001031915;0
2001031916;0
2001031917;0
2001031918;0
2001031919;0
2001031920;0
2001031921;0
2001031922;0
2001031923;0
2001031924;0
2001032001;0
2001032002;0
2001032003;0
2001032004;0
2001032005;0
2001032006;0
2001032007;0
2001032008;0
2001032009;0
2001032010;0
2001032011;0
2001032012;0
2001032013;0
2001032014;0
2001032015;0
2001032016;0
2001032017;0
2001032018;0
2001032019;0
2001032020;0
2001032021;0
2001032022;0
2001032023;0
2001032024;0
2001032101;0
2001032102;0
2001032103;0
2001032104;0
2001032105;0
2001032106;0
2001032107;0
2001032108;0
2001032109;0
2001032110;0
2001032111;0.6
2001032112;1.2
2001032113;2.2
2001032114;0.6
2001032115;0
2001032116;0
2001032117;0
2001032118;0
2001032119;0
2001032120;0
2001032121;0
2001032122;0
2001032123;0
2001032124;0
2001032201;0
2001032202;0
2001032203;0
2001032204;0
2001032205;0
2001032206;0
2001032207;0
2001032208;0
2001032209;0
2001032210;0
2001032211;0
2001032212;0
2001032213;0
2001032214;0
2001032215;0
2001032216;0
2001032217;0
2001032218;0
2001032219;0
2001032220;0
2001032221;0
2001032222;0
2001032223;0
2001032224;0
2001032301;0
2001032302;0
2001032303;0
2001032304;0
2001032305;0
2001032306;0
2001032307;0.1
2001032308;0
2001032309;0
2001032310;0.3
2001032311;1.7
2001032312;2.1
2001032313;3.7
2001032314;1.2
2001032315;0.5
2001032316;0.5
2001032317;2.4
2001032318;0.1
2001032319;0
2001032320;0.1
2001032321;0
2001032322;0
2001032323;0
2001032324;0
2001032401;0
2001032402;0
2001032403;0
2001032404;0
2001032405;0
2001032406;0
2001032407;0
2001032408;0
2001032409;0
2001032410;0
2001032411;0
2001032412;0
2001032413;0
2001032414;0
2001032415;0
2001032416;0
2001032417;0
2001032418;0
2001032419;0
2001032420;0
2001032421;0
2001032422;0
2001032423;0
2001032424;0
2001032501;0
2001032502;0
2001032503;0
2001032504;0
2001032505;0
2001032506;0
2001032507;0
2001032508;0
2001032509;0
2001032510;0
2001032511;0
2001032512;0
2001032513;0
2001032514;0
2001032515;0
2001032516;0
2001032517;0
2001032518;0
2001032519;0
2001032520;0
2001032521;0
2001032522;0
2001032523;0
2001032524;0
2001032601;0
2001032602;0
2001032603;0
2001032604;0
2001032605;0
2001032606;0
2001032607;0
2001032608;0
2001032609;0
2001032610;0
2001032611;0
2001032612;0
2001032613;0
2001032614;0
2001032615;0
2001032616;0
2001032617;0
2001032618;0
2001032619;0
2001032620;0
2001032621;0
2001032622;0
2001032623;0
2001032624;0
2001032701;0
2001032702;0
2001032703;0
2001032704;0
2001032705;0
2001032706;0
2001032707;0
2001032708;0
2001032709;0
2001032710;0
2001032711;0
2001032712;0
2001032713;0
2001032714;0
2001032715;0
2001032716;0
2001032717;0
2001032718;0
2001032719;0
2001032720;0
2001032721;0
2001032722;0
2001032723;0
2001032724;0
2001032801;0
2001032802;0
2001032803;0
2001032804;0
2001032805;0.1
2001032806;0.4
2001032807;0.3
2001032808;0
2001032809;0
2001032810;0
2001032811;0
2001032812;0
2001032813;0
2001032814;0
2001032815;0
2001032816;0
2001032817;0
2001032818;0.3
2001032819;1.2
2001032820;0
2001032821;0.1
2001032822;0.1
2001032823;0
2001032824;0
2001032901;0
2001032902;0
2001032903;0.7
2001032904;3.1
2001032905;1.9
2001032906;0
2001032907;0
2001032908;0
2001032909;0
2001032910;0
2001032911;0.1
2001032912;0.8
2001032913;0.9
2001032914;0.7
2001032915;0.7
2001032916;0.4
2001032917;0.2
2001032918;0.1
2001032919;0
2001032920;0
2001032921;0
2001032922;0
2001032923;0
2001032924;0
2001033001;0
2001033002;0
2001033003;0
2001033004;0
2001033005;0
2001033006;0
2001033007;0
2001033008;0
2001033009;0
2001033010;0
2001033011;0
2001033012;0
2001033013;0
2001033014;0
2001033015;0.9
2001033016;0
2001033017;0
2001033018;0
2001033019;0
2001033020;0
2001033021;0
2001033022;0
2001033023;0
2001033024;0
2001033101;0
2001033102;0
2001033103;0
2001033104;0
2001033105;0
2001033106;0
2001033107;0
2001033108;0
2001033109;0
2001033110;0
2001033111;0
2001033112;0
2001033113;0
2001033114;0
2001033115;0
2001033116;0
2001033117;0
2001033118;0
2001033119;0
2001033120;0
2001033121;0
2001033122;0
2001033123;0
2001033124;0
2001040101;0
2001040102;0
2001040103;0
2001040104;0
2001040105;0
2001040106;0
2001040107;0
2001040108;0
2001040109;0
2001040110;0
2001040111;0
2001040112;0
2001040113;0
2001040114;0
2001040115;0
2001040116;0
2001040117;0
2001040118;0
2001040119;0
2001040120;0
2001040121;0
2001040122;0
2001040123;0
2001040124;0
2001040201;0
2001040202;0
2001040203;0
2001040204;0
2001040205;0
